label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.27434906363487244,0.7533063888549805,-3.032220092791249e-07,0.3480457365512848,0.7207764387130737,-0.027203571051359177,0.4009261727333069,0.6350704431533813,-0.032300423830747604,0.40908944606781006,0.543366014957428,-0.035197239369153976,0.4130832552909851,0.4783342480659485,-0.032107047736644745,0.3584720492362976,0.5458980798721313,-0.005082280375063419,0.36306172609329224,0.4842456579208374,-0.033164482563734055,0.3588699996471405,0.5515666604042053,-0.042413774877786636,0.3542018234729767,0.5830762982368469,-0.043165773153305054,0.30886805057525635,0.5393075942993164,-0.0019121876684948802,0.3139956593513489,0.47484418749809265,-0.03188738226890564,0.31703445315361023,0.5618892312049866,-0.032566118985414505,0.3140237033367157,0.5883357524871826,-0.023925170302391052,0.259742796421051,0.5465908646583557,-0.004887743387371302,0.26096123456954956,0.48242059350013733,-0.03997711464762688,0.27346956729888916,0.5679919123649597,-0.02487470954656601,0.27376654744148254,0.5966839790344238,-0.00416765408590436,0.2079392671585083,0.5645740628242493,-0.009524306282401085,0.21402642130851746,0.516135036945343,-0.031321439892053604,0.23086577653884888,0.5710100531578064,-0.017984608188271523,0.23324930667877197,0.5932996869087219,-0.0008030770113691688
A,0.2737540602684021,0.7456281781196594,-2.960445897315367e-07,0.3487575054168701,0.7109962701797485,-0.027940252795815468,0.4020249843597412,0.6265392303466797,-0.03362717106938362,0.4105375111103058,0.5351223349571228,-0.03718927502632141,0.4150124788284302,0.4701943099498749,-0.034741226583719254,0.36058422923088074,0.5368702411651611,-0.0034145505633205175,0.36430624127388,0.4761108458042145,-0.032362475991249084,0.3593805134296417,0.5407750010490417,-0.04265034198760986,0.35543301701545715,0.5709735751152039,-0.04409804567694664,0.3107083737850189,0.5291313529014587,-0.0003889587533194572,0.31547895073890686,0.4649350345134735,-0.03167415037751198,0.3174777626991272,0.5525203347206116,-0.03300756216049194,0.3149245083332062,0.5792331099510193,-0.024255268275737762,0.261423796415329,0.5359394550323486,-0.0038250999059528112,0.26188987493515015,0.47273123264312744,-0.04009681195020676,0.2732905447483063,0.5588327646255493,-0.025393567979335785,0.27391937375068665,0.586779773235321,-0.004479583818465471,0.20953187346458435,0.5544423460960388,-0.009042788296937943,0.2152692675590515,0.5079363584518433,-0.03194425255060196,0.23172752559185028,0.5631986260414124,-0.019146863371133804,0.23475567996501923,0.5846202373504639,-0.001992864068597555
A,0.27258428931236267,0.7401936650276184,-3.1711292081126885e-07,0.34960371255874634,0.7037729620933533,-0.026271097362041473,0.4029783606529236,0.6191638112068176,-0.031132256612181664,0.4118752181529999,0.527690589427948,-0.03409433364868164,0.41699647903442383,0.46360912919044495,-0.030979489907622337,0.3606821894645691,0.5333157181739807,-0.0047144233249127865,0.36527180671691895,0.4688277542591095,-0.033051684498786926,0.3603207767009735,0.5363942384719849,-0.04188596084713936,0.3560846149921417,0.5670871734619141,-0.042541954666376114,0.31115391850471497,0.5251278877258301,-0.002573298057541251,0.31676021218299866,0.4575234055519104,-0.033724188804626465,0.3187626302242279,0.5466389060020447,-0.03448564186692238,0.3159138858318329,0.5738861560821533,-0.025657303631305695,0.2618272006511688,0.5314396619796753,-0.006492506712675095,0.2630051374435425,0.4639438986778259,-0.04282205179333687,0.27454403042793274,0.552036702632904,-0.027576960623264313,0.2751755118370056,0.5818660259246826,-0.006444533355534077,0.20933270454406738,0.5494928956031799,-0.011965670622885227,0.2144622504711151,0.4992489814758301,-0.035209815949201584,0.23170626163482666,0.5554554462432861,-0.022206231951713562,0.2353115975856781,0.5792663097381592,-0.004974670242518187
A,0.2699495255947113,0.7353399395942688,-3.3757780215637467e-07,0.348988801240921,0.6989632248878479,-0.02505895495414734,0.40298765897750854,0.6136664152145386,-0.029028775170445442,0.41242682933807373,0.5215917229652405,-0.03134194388985634,0.4175208806991577,0.4572516977787018,-0.027594735845923424,0.3593960404396057,0.5302174091339111,-0.003904275828972459,0.36441972851753235,0.4630483388900757,-0.031964074820280075,0.35944676399230957,0.5320603847503662,-0.04049432650208473,0.35547947883605957,0.5620696544647217,-0.041075415909290314,0.3104264736175537,0.5214142203330994,-0.0022197493817657232,0.31581026315689087,0.4503936767578125,-0.03318670392036438,0.3179350197315216,0.5401915907859802,-0.03382067382335663,0.3152388036251068,0.5678235292434692,-0.024989502504467964,0.2616533041000366,0.5274271368980408,-0.006444112863391638,0.26235243678092957,0.45641809701919556,-0.042472366243600845,0.27390921115875244,0.5465976595878601,-0.026752181351184845,0.274688720703125,0.5775352120399475,-0.00535435788333416,0.20952296257019043,0.5449309945106506,-0.012148797512054443,0.21307817101478577,0.4919537305831909,-0.03524027764797211,0.23068465292453766,0.5491432547569275,-0.02205739915370941,0.23487147688865662,0.5742374658584595,-0.004778124857693911
A,0.26856669783592224,0.7304791212081909,-3.41996553743229e-07,0.34804025292396545,0.6946907639503479,-0.024393301457166672,0.40248048305511475,0.6113155484199524,-0.028363067656755447,0.41152453422546387,0.5184834599494934,-0.030803833156824112,0.41612520813941956,0.45334166288375854,-0.02717386931180954,0.3602800965309143,0.5269435048103333,-0.004467121325433254,0.36394426226615906,0.4587825834751129,-0.032754652202129364,0.3591664731502533,0.5266383290290833,-0.04112202301621437,0.3561334013938904,0.5580868124961853,-0.04140998050570488,0.31048473715782166,0.5175728797912598,-0.0031419210135936737,0.3153575360774994,0.4470074474811554,-0.033906783908605576,0.3174044191837311,0.5366729497909546,-0.03405933827161789,0.31550782918930054,0.5641533136367798,-0.02501019276678562,0.2611576318740845,0.5230206847190857,-0.007633650675415993,0.2615470290184021,0.4524715840816498,-0.04297662153840065,0.2724853754043579,0.5419749617576599,-0.026569359004497528,0.27358072996139526,0.5719661116600037,-0.004968407563865185,0.20842498540878296,0.5406238436698914,-0.013612712733447552,0.21166545152664185,0.48697981238365173,-0.035650450736284256,0.22852210700511932,0.5437705516815186,-0.021730298176407814,0.23261187970638275,0.5681803822517395,-0.004155053291469812
A,0.26808929443359375,0.7280791997909546,-3.285126979335473e-07,0.3469153046607971,0.6904827356338501,-0.02307397499680519,0.4004899263381958,0.6062151789665222,-0.02702729031443596,0.40915989875793457,0.5148378610610962,-0.029639365151524544,0.41503769159317017,0.4502638280391693,-0.026302210986614227,0.35747143626213074,0.5228826999664307,-0.006562402937561274,0.3610680103302002,0.4546663463115692,-0.0329623818397522,0.3582606613636017,0.5235108137130737,-0.03919290751218796,0.35487303137779236,0.5532213449478149,-0.03844476491212845,0.30702728033065796,0.5136498808860779,-0.006091667339205742,0.31381210684776306,0.44268572330474854,-0.03512357547879219,0.31669026613235474,0.5327650904655457,-0.0344218835234642,0.3123340308666229,0.558512806892395,-0.02551812119781971,0.2574813663959503,0.5195635557174683,-0.01085747592151165,0.25933000445365906,0.4492337107658386,-0.04490431025624275,0.2713971734046936,0.5384597778320312,-0.028291262686252594,0.2706668972969055,0.5672358274459839,-0.007217375095933676,0.20470821857452393,0.5372851490974426,-0.01688283309340477,0.20761463046073914,0.48135387897491455,-0.038230206817388535,0.22637391090393066,0.5374529361724854,-0.023772098124027252,0.23020407557487488,0.5628545880317688,-0.006192427594214678
A,0.2651415169239044,0.7238898277282715,-3.3602199778215436e-07,0.3445216119289398,0.6876132488250732,-0.026419753208756447,0.3996802270412445,0.6024051904678345,-0.03174230083823204,0.40928155183792114,0.5104115605354309,-0.035458095371723175,0.41474485397338867,0.44492417573928833,-0.03299480304121971,0.35804682970046997,0.5169286727905273,-0.004955930635333061,0.3612416386604309,0.4492976665496826,-0.03472340106964111,0.3561389446258545,0.5174195170402527,-0.04424324631690979,0.3531932532787323,0.5496280789375305,-0.044942062348127365,0.30767229199409485,0.5081930160522461,-0.002935800701379776,0.3120686113834381,0.4393692910671234,-0.03398316353559494,0.31372758746147156,0.5292312502861023,-0.03384188935160637,0.31188488006591797,0.5559285283088684,-0.024522731080651283,0.25798898935317993,0.5137308835983276,-0.0073114377446472645,0.2580202519893646,0.4440038800239563,-0.043020445853471756,0.2686540484428406,0.5333682298660278,-0.026500597596168518,0.26995566487312317,0.5639649033546448,-0.004772610496729612,0.20543882250785828,0.5309867858886719,-0.01346322987228632,0.2079940289258957,0.4783434569835663,-0.03605080768465996,0.22499659657478333,0.5352381467819214,-0.022494319826364517,0.22981156408786774,0.5607843399047852,-0.004980128724128008
A,0.26401257514953613,0.7234426736831665,-3.3715141967149975e-07,0.3456850051879883,0.6825448870658875,-0.023751964792609215,0.3982650637626648,0.5972245931625366,-0.028017288073897362,0.40625160932540894,0.5055727958679199,-0.031233854591846466,0.4132094383239746,0.4404934048652649,-0.02842031978070736,0.35575881600379944,0.5126411318778992,-0.003800230100750923,0.35760554671287537,0.44531911611557007,-0.032501302659511566,0.35435181856155396,0.5140856504440308,-0.04117327183485031,0.3511083424091339,0.5454887747764587,-0.04159945622086525,0.30439940094947815,0.5039519667625427,-0.0032232790254056454,0.3093533217906952,0.43495243787765503,-0.034365616738796234,0.3121959865093231,0.5265445113182068,-0.03520800918340683,0.30911785364151,0.5535719394683838,-0.02674012817442417,0.2543196380138397,0.5098661780357361,-0.008428215980529785,0.25474172830581665,0.4390844702720642,-0.04438827559351921,0.26656872034072876,0.5305389165878296,-0.028360582888126373,0.26698994636535645,0.5617700219154358,-0.006956095341593027,0.20121550559997559,0.5280541181564331,-0.015070338733494282,0.20243635773658752,0.47179096937179565,-0.038257796317338943,0.22106973826885223,0.5294597148895264,-0.024622006341814995,0.22650711238384247,0.5565677285194397,-0.00689921248704195
A,0.2612166702747345,0.7198272943496704,-3.648733581940178e-07,0.3428198993206024,0.6820118427276611,-0.026407117024064064,0.39762967824935913,0.5961319804191589,-0.03131946176290512,0.4072646200656891,0.5025734901428223,-0.03465452417731285,0.41294538974761963,0.43625202775001526,-0.03174077346920967,0.35603129863739014,0.5093101859092712,-0.0034802036825567484,0.3584967851638794,0.4418373703956604,-0.03416288271546364,0.3520863354206085,0.5112056136131287,-0.044548820704221725,0.3485764265060425,0.5429276823997498,-0.045849550515413284,0.30541545152664185,0.5000797510147095,-0.0016215008217841387,0.3085339069366455,0.43163663148880005,-0.03454046696424484,0.3095185160636902,0.5235399603843689,-0.03564378246665001,0.308460533618927,0.5501302480697632,-0.02670798823237419,0.25592461228370667,0.5051490068435669,-0.00625110138207674,0.25462061166763306,0.43495529890060425,-0.044066399335861206,0.2648061215877533,0.5274266004562378,-0.028124675154685974,0.2673461437225342,0.5586087107658386,-0.006219984032213688,0.20363286137580872,0.5224030613899231,-0.01260448805987835,0.20504070818424225,0.4708893299102783,-0.03754466027021408,0.22197547554969788,0.5320169925689697,-0.024762293323874474,0.22838538885116577,0.5591245889663696,-0.007218075450509787
A,0.2599615454673767,0.7178325653076172,-3.3388258202649013e-07,0.34212106466293335,0.6761555075645447,-0.023052353411912918,0.39595168828964233,0.5914144515991211,-0.026956763118505478,0.4046092927455902,0.4993622601032257,-0.03003379888832569,0.41219383478164673,0.43370530009269714,-0.027300378307700157,0.3527061641216278,0.5055451989173889,-0.0014859886141493917,0.3541441261768341,0.4389331340789795,-0.030489807948470116,0.3515574038028717,0.50529944896698,-0.040171604603528976,0.34844887256622314,0.5370720624923706,-0.041173502802848816,0.3014906048774719,0.4966163635253906,-0.001385388197377324,0.30601966381073,0.42773205041885376,-0.03218953311443329,0.3083650469779968,0.5185927748680115,-0.03350832313299179,0.30514341592788696,0.5454241037368774,-0.025453075766563416,0.2515646517276764,0.5028088688850403,-0.0072081382386386395,0.25192901492118835,0.4333895444869995,-0.04293186590075493,0.26277047395706177,0.5240482687950134,-0.026791131123900414,0.26308268308639526,0.553564190864563,-0.005397153086960316,0.19832496345043182,0.521544873714447,-0.01446867547929287,0.20106028020381927,0.46617770195007324,-0.03681190684437752,0.21833327412605286,0.524321973323822,-0.02228960022330284,0.22263632714748383,0.550057590007782,-0.00414422107860446
A,0.25771650671958923,0.7137886881828308,-3.4734262044366915e-07,0.34029364585876465,0.6716055870056152,-0.02303021401166916,0.39449936151504517,0.5863099098205566,-0.026395238935947418,0.4033350646495819,0.4939458668231964,-0.02887369878590107,0.41076231002807617,0.4288921356201172,-0.02548709325492382,0.35031092166900635,0.5023764967918396,-0.00016641516413073987,0.35316452383995056,0.4364745616912842,-0.029021350666880608,0.34825488924980164,0.5037128329277039,-0.038162682205438614,0.34496766328811646,0.5351051092147827,-0.038862161338329315,0.30015692114830017,0.49331292510032654,0.00010056583414552733,0.30516552925109863,0.4241059124469757,-0.0313245952129364,0.3052269220352173,0.5149202942848206,-0.03249870985746384,0.3025592565536499,0.5415686964988708,-0.023957382887601852,0.2507769465446472,0.4995618462562561,-0.0056794192641973495,0.2507885992527008,0.42989182472229004,-0.04220278933644295,0.2599274516105652,0.5213528275489807,-0.026045655831694603,0.26100051403045654,0.550782322883606,-0.00438268855214119,0.19771786034107208,0.5185890793800354,-0.012828693725168705,0.1989973485469818,0.465248167514801,-0.03588329628109932,0.21534040570259094,0.5246115326881409,-0.02176382951438427,0.2205439656972885,0.5495380163192749,-0.003806305816397071
A,0.2552664875984192,0.7129395008087158,-3.209372607670957e-07,0.33908727765083313,0.6679089069366455,-0.02222599647939205,0.39259055256843567,0.5832807421684265,-0.02529766596853733,0.40129488706588745,0.4924170970916748,-0.027925342321395874,0.4093460440635681,0.4274502694606781,-0.02497589960694313,0.3476795554161072,0.5008580684661865,0.0023409698624163866,0.35148337483406067,0.43594056367874146,-0.02604806236922741,0.34664279222488403,0.4990622401237488,-0.03570791706442833,0.34291332960128784,0.530228316783905,-0.03678806498646736,0.29733937978744507,0.49135464429855347,0.0023049782030284405,0.30401575565338135,0.42289334535598755,-0.029020657762885094,0.3041023015975952,0.5119240283966064,-0.031345125287771225,0.30143532156944275,0.53997802734375,-0.02350713685154915,0.24777624011039734,0.4970557391643524,-0.0037663655821233988,0.24851548671722412,0.42771974205970764,-0.04014432802796364,0.2579078674316406,0.5174703001976013,-0.02548249065876007,0.259052038192749,0.548812210559845,-0.004646695218980312,0.19460776448249817,0.5159795880317688,-0.011163253337144852,0.1960134208202362,0.4616033136844635,-0.03442966565489769,0.21327970921993256,0.5186612010002136,-0.0213303305208683,0.2194320112466812,0.5447607636451721,-0.003920374438166618
A,0.2542192041873932,0.7129390835762024,-3.188639254858572e-07,0.33695605397224426,0.6672319769859314,-0.02298828586935997,0.3900004029273987,0.581523060798645,-0.026388639584183693,0.3993724286556244,0.4901962876319885,-0.029098624363541603,0.40801316499710083,0.42510101199150085,-0.026020970195531845,0.34652450680732727,0.4990104138851166,0.0018205436645075679,0.34968331456184387,0.43524694442749023,-0.026835326105356216,0.34413617849349976,0.499054878950119,-0.03648059815168381,0.3406516909599304,0.5287906527519226,-0.03768424689769745,0.29583612084388733,0.48922958970069885,0.0019133733585476875,0.3017656207084656,0.42132604122161865,-0.02968561463057995,0.30176830291748047,0.511337161064148,-0.031498804688453674,0.2997863292694092,0.5379453897476196,-0.023242872208356857,0.24610857665538788,0.4952676594257355,-0.004146503750234842,0.24582213163375854,0.4265193045139313,-0.04105592891573906,0.2554476857185364,0.5174283981323242,-0.025791577994823456,0.2571384012699127,0.5476360321044922,-0.004513630643486977,0.19301629066467285,0.5145914554595947,-0.011595050804316998,0.1936730593442917,0.4618535041809082,-0.03543466702103615,0.2109253704547882,0.5204010009765625,-0.022067580372095108,0.21721819043159485,0.5458405613899231,-0.004372028633952141
